"url","json_data"
"https://t2-new.medigate.net/lease/357530","{""content_id"": 357530, ""title"": ""경기 동부 2만세대 상권 중심사거리 코너 대형 신축 // 내과, 안과, 피부과 등"", ""listing_type"": ""LST001"", ""listing_type_names"": ""임대"", ""corporation_name"": ""대한민국정직한사람들공인중개사사무소"", ""lease_property"": {""area_supply"": 318.0, ""area_exclusive"": 166.0, ""monthly_rent"": 750, ""deposit"": 10000, ""premium"": 0, ""management_cost"": 1800, ""floor_current"": 0, ""floor_total"": 9, ""floor_underground"": 3, ""dealer_type"": ""2"", ""dealer_type_name"": ""중개거래""}, ""specialty"": {""codes"": [""SPC103"", ""SPC106"", ""SPC107"", ""SPC112"", ""SPC122""], ""code_names"": ""내과,비뇨의학과,산부인과,안과,피부과""}, ""location"": {""address"": ""경기 광주시 태전동 687, 00"", ""coordinates"": ""37.3870843,127.2367300""}, ""period"": {""created_at"": ""2024-12-14T19:02:15Z"", ""updated_at"": ""2025-08-12T00:34:01Z""}}"
"https://t2-new.medigate.net/lease/360619","{""content_id"": 360619, ""title"": ""1만6천세대 중심(대구 20분거리) - 경북 왜관역세권앞 중심대로 1층 병원자리임대. 내과 이비인후과 피부과 안과"", ""listing_type"": ""LST001"", ""listing_type_names"": ""임대"", ""corporation_name"": ""닥터위너스"", ""lease_property"": {""area_supply"": 200.0, ""area_exclusive"": 182.0, ""monthly_rent"": 500, ""deposit"": 20000, ""premium"": 0, ""management_cost"": 0, ""floor_current"": 1, ""floor_total"": 5, ""floor_underground"": 0, ""dealer_type"": ""2"", ""dealer_type_name"": ""중개거래""}, ""specialty"": {""codes"": [""SPC103"", ""SPC106"", ""SPC110"", ""SPC112"", ""SPC115"", ""SPC118"", ""SPC119"", ""SPC122""], ""code_names"": ""내과,비뇨의학과,신경과,안과,이비인후과,정신건강의학과,정형외과,피부과""}, ""location"": {""address"": ""경북 칠곡군 왜관읍 중앙로 187-1 1층"", ""coordinates"": ""35.9916625,128.3990371""}, ""period"": {""created_at"": ""2025-02-21T22:49:59Z"", ""updated_at"": ""2025-02-21T22:51:19Z""}}"
"https://t2-new.medigate.net/lease/361839","{""content_id"": 361839, ""title"": ""1만세대 고양시 향동지구 - 마트끼고 초등학교 행단보도 앞 병의원임대"", ""listing_type"": ""LST001"", ""listing_type_names"": ""임대"", ""corporation_name"": ""닥터위너스"", ""lease_property"": {""area_supply"": 180.0, ""area_exclusive"": 132.0, ""monthly_rent"": 250, ""deposit"": 5000, ""premium"": 0, ""management_cost"": 20, ""floor_current"": 2, ""floor_total"": 5, ""floor_underground"": 2, ""dealer_type"": ""2"", ""dealer_type_name"": ""중개거래""}, ""specialty"": {""codes"": [""SPC101"", ""SPC107"", ""SPC110"", ""SPC116""], ""code_names"": ""가정의학과,산부인과,신경과,일반의""}, ""location"": {""address"": ""경기 고양시 덕양구 향기로 58 2층"", ""coordinates"": ""37.5951764,126.8923059""}, ""period"": {""created_at"": ""2025-03-20T15:40:17Z"", ""updated_at"": ""2025-03-20T15:40:18Z""}}"
"https://t2-new.medigate.net/lease/361840","{""content_id"": 361840, ""title"": ""83.화성시 내리지구 프라이드스퀘어. 가정의학과 및 소아과 입지추천(유튜브 有)"", ""listing_type"": ""LST001"", ""listing_type_names"": ""임대"", ""corporation_name"": ""닥터위너스"", ""lease_property"": {""area_supply"": 220.0, ""area_exclusive"": 150.0, ""monthly_rent"": 320, ""deposit"": 5000, ""premium"": 0, ""management_cost"": 20, ""floor_current"": 3, ""floor_total"": 5, ""floor_underground"": 2, ""dealer_type"": ""2"", ""dealer_type_name"": ""중개거래""}, ""specialty"": {""codes"": [""SPC101"", ""SPC109"", ""SPC116""], ""code_names"": ""가정의학과,소아청소년과,일반의""}, ""location"": {""address"": ""경기 화성시 봉담읍 삼봉안3길 6-5 3층"", ""coordinates"": ""37.2250263,126.9246741""}, ""period"": {""created_at"": ""2025-03-20T16:16:08Z"", ""updated_at"": ""2025-03-20T16:58:36Z""}}"
"https://t2-new.medigate.net/lease/362406","{""content_id"": 362406, ""title"": ""동대문구 역세권(3개호선) 코너건물 - 내과, 이비인후과, 안과, 피부과, 비뇨기과"", ""listing_type"": ""LST001"", ""listing_type_names"": ""임대"", ""corporation_name"": ""대한민국정직한사람들공인중개사사무소"", ""lease_property"": {""area_supply"": 251.0, ""area_exclusive"": 251.0, ""monthly_rent"": 570, ""deposit"": 5000, ""premium"": 0, ""management_cost"": 270, ""floor_current"": 6, ""floor_total"": 10, ""floor_underground"": 2, ""dealer_type"": ""2"", ""dealer_type_name"": ""중개거래""}, ""specialty"": {""codes"": [""SPC103"", ""SPC106"", ""SPC108"", ""SPC112"", ""SPC115"", ""SPC122""], ""code_names"": ""내과,비뇨의학과,성형외과,안과,이비인후과,피부과""}, ""location"": {""address"": ""서울 동대문구 난계로 254, 00"", ""coordinates"": ""37.5743329,127.0237359""}, ""period"": {""created_at"": ""2025-03-31T17:44:28Z"", ""updated_at"": ""2025-03-31T17:44:29Z""}}"
"https://t2-new.medigate.net/lease/362608","{""content_id"": 362608, ""title"": ""금천구 구주거지역 메인상권 - 가정의학과"", ""listing_type"": ""LST001"", ""listing_type_names"": ""임대"", ""corporation_name"": ""대한민국정직한사람들공인중개사사무소"", ""lease_property"": {""area_supply"": 287.0, ""area_exclusive"": 177.0, ""monthly_rent"": 300, ""deposit"": 5000, ""premium"": 0, ""management_cost"": 70, ""floor_current"": 3, ""floor_total"": 5, ""floor_underground"": 2, ""dealer_type"": ""2"", ""dealer_type_name"": ""중개거래""}, ""specialty"": {""codes"": [""SPC101"", ""SPC103"", ""SPC115""], ""code_names"": ""가정의학과,내과,이비인후과""}, ""location"": {""address"": ""서울 금천구 시흥동 904-22, 00"", ""coordinates"": ""37.4488858,126.9032455""}, ""period"": {""created_at"": ""2025-04-04T15:14:31Z"", ""updated_at"": ""2025-04-04T15:14:31Z""}}"
"https://t2-new.medigate.net/lease/364000","{""content_id"": 364000, ""title"": ""서울강동구 내과. 가정의학과..(지원)"", ""listing_type"": ""LST001"", ""listing_type_names"": ""임대"", ""corporation_name"": ""믿음컨설팅"", ""lease_property"": {""area_supply"": 300.0, ""area_exclusive"": 142.0, ""monthly_rent"": 450, ""deposit"": 10000, ""premium"": 0, ""management_cost"": 0, ""floor_current"": 2, ""floor_total"": 5, ""floor_underground"": 2, ""dealer_type"": ""2"", ""dealer_type_name"": ""중개거래""}, ""specialty"": {""codes"": [""SPC101"", ""SPC103""], ""code_names"": ""가정의학과,내과""}, ""location"": {""address"": ""서울 강동구 강동대로 지하 303, 221"", ""coordinates"": ""37.5194242,127.1384273""}, ""period"": {""created_at"": ""2025-05-02T22:15:33Z"", ""updated_at"": ""2025-05-02T22:15:33Z""}}"
"https://t2-new.medigate.net/lease/364004","{""content_id"": 364004, ""title"": ""요양병원 양도 (200베드) 현금 8억정도면...(순익5천)"", ""listing_type"": ""LST002"", ""listing_type_names"": ""양도"", ""corporation_name"": ""믿음컨설팅"", ""lease_property"": {""area_supply"": 8400.0, ""area_exclusive"": 4200.0, ""monthly_rent"": 2800, ""deposit"": 50000, ""premium"": 280000, ""management_cost"": 1, ""floor_current"": 3, ""floor_total"": 10, ""floor_underground"": 3, ""dealer_type"": ""2"", ""dealer_type_name"": ""중개거래""}, ""specialty"": {""codes"": [""SPC101"", ""SPC103"", ""SPC111"", ""SPC116"", ""SPC117""], ""code_names"": ""가정의학과,내과,신경외과,일반의,재활의학과""}, ""location"": {""address"": ""대전 대덕구 계족로489번길 66, 222"", ""coordinates"": ""36.3557477,127.4290127""}, ""period"": {""created_at"": ""2025-05-02T23:18:50Z"", ""updated_at"": ""2025-05-02T23:18:50Z""}}"
"https://t2-new.medigate.net/lease/364010","{""content_id"": 364010, ""title"": ""경기남부 4천여세대 완전독점. 내과. 가정의학과.(지원있슴)"", ""listing_type"": ""LST001"", ""listing_type_names"": ""임대"", ""corporation_name"": ""믿음컨설팅"", ""lease_property"": {""area_supply"": 540.0, ""area_exclusive"": 276.0, ""monthly_rent"": 545, ""deposit"": 8000, ""premium"": 0, ""management_cost"": 1, ""floor_current"": 3, ""floor_total"": 7, ""floor_underground"": 2, ""dealer_type"": ""2"", ""dealer_type_name"": ""중개거래""}, ""specialty"": {""codes"": [""SPC101"", ""SPC103""], ""code_names"": ""가정의학과,내과""}, ""location"": {""address"": ""경기 화성시 봉담읍 가능골1길 3, 223"", ""coordinates"": ""37.1857701,126.9378213""}, ""period"": {""created_at"": ""2025-05-05T10:06:21Z"", ""updated_at"": ""2025-05-05T10:06:22Z""}}"
"https://t2-new.medigate.net/lease/364019","{""content_id"": 364019, ""title"": ""40여년 진료중. 양도비용무..(자가건물)"", ""listing_type"": ""LST002"", ""listing_type_names"": ""양도"", ""corporation_name"": ""믿음컨설팅"", ""lease_property"": {""area_supply"": 710.0, ""area_exclusive"": 374.0, ""monthly_rent"": 500, ""deposit"": 10000, ""premium"": 0, ""management_cost"": 0, ""floor_current"": 2, ""floor_total"": 4, ""floor_underground"": 2, ""dealer_type"": ""2"", ""dealer_type_name"": ""중개거래""}, ""specialty"": {""codes"": [""SPC101"", ""SPC111"", ""SPC114"", ""SPC117"", ""SPC119""], ""code_names"": ""가정의학과,신경외과,외과,재활의학과,정형외과""}, ""location"": {""address"": ""강원특별자치도 철원군 동송읍 강회동길 61, 112"", ""coordinates"": ""38.2272325,127.2442291""}, ""period"": {""created_at"": ""2025-05-05T16:07:13Z"", ""updated_at"": ""2025-05-05T16:07:14Z""}}"
